user_id,parent_asin,rating,timestamp
AGMMHRNCE3UPREPBBUW6ITBWTN6Q,B00YTXTIDO,5,1446820000000.0
AGMMHRNCE3UPREPBBUW6ITBWTN6Q,B00L9B7IKE,4,1449610000000.0
AHGU42JNR6LBP2TK53RNJSL5ZFEQ,B00L9B7IKE,4,1426430000000.0
AHMIKF5AKBLPJIHITHA4K3HKB4NQ,1607747308,4,1420670000000.0
AGQUUPQTZEU2ASCMCULTA2SP5ACQ,B00C2WDD5I,4,1379690000000.0
AGQUUPQTZEU2ASCMCULTA2SP5ACQ,B00YTXTIDO,4,1477070000000.0
AEVH6AQJLMBCG4T2ZQZVRDKCU7PQ,800788036,5,1457150000000.0
AEUUQVJM5T4SSVEL5TGJFW6XTP2A,B00DPM7TIG,4,1429470000000.0
AHNQM5OQFSPWAA3MP7DDYTIVUH2A,B00L9B7IKE,2,1456980000000.0
AHNQM5OQFSPWAA3MP7DDYTIVUH2A,B00JO8PEN2,4,1463550000000.0
AEG6LWKZZUXMMZGATD2EFH6C7APA,B01L1CEZ6K,5,1529740000000.0
AEG6LWKZZUXMMZGATD2EFH6C7APA,B00L9B7IKE,4,1531260000000.0
AHLUS4UZCHN4KLS3Q7EWMVIO7WGA,B01B1OGQH4,5,1507950000000.0
AF7PXXK7ZCQFAH5PNHIV73LFE2YA,B01B1OGQH4,5,1520840000000.0
AF7PXXK7ZCQFAH5PNHIV73LFE2YA,B01M7XPGYE,5,1525490000000.0
AHNZVQYK45ZQVNDWNWFBYZAUGMSQ,B00C2WDD5I,5,1467860000000.0
AEUUKXR4POR3VIL5OOWLDL2OVVWA,B00L9B7IKE,4,1470010000000.0
AF6MMWCXK6KPCKEQY4TODC3RLMGQ,B01L1CEZ6K,5,1583030000000.0
AGN33L5UQQWUWKCF7LCILRVT4SJA,B00JO8PEN2,5,1453650000000.0
AEMWOKIDWCSKUZQQROOE2ISE7NBQ,B00L9B7IKE,5,1464540000000.0
AFNKG5IDWXHR2CFLO3J6LVQLTOJQ,B00L9B7IKE,5,1445370000000.0
AFNKG5IDWXHR2CFLO3J6LVQLTOJQ,B00DPM7TIG,4,1445370000000.0
AFZF2RSC34Z6FRVCVCQUDAP5KKHA,B00YTXTIDO,5,1508010000000.0
AFKWK2AZ5HDLJZIQLJZX7GXTKSHA,399226907,5,1546720000000.0
AEIK44ULYUBCA2I2B24SHWWQ6FJA,B00L9B7IKE,5,1427140000000.0
AE7CVK5RRHY6O4RIIG4FMMDMR7CA,B00DPM7TIG,5,1446390000000.0
AEGEL6ZSYLTUPAOSU5ACT7KFAH3Q,B01KXQ8SS6,5,1490020000000.0
AH6XF5AJ56MVPCZGRZ3OMHNNQIJQ,1780671067,5,1430800000000.0
AH6XF5AJ56MVPCZGRZ3OMHNNQIJQ,1780674880,5,1430800000000.0
AFIGASX67BEGBEDGPVRNXOULZN3Q,B00L9B7IKE,5,1448290000000.0
AHMSKOYKE32N5P6E7AK7PQXGPA7A,B00L9B7IKE,5,1441040000000.0
AEPIJA6J3BPVCDEHAUDTNP5GRLBA,B00CNQ7HAU,5,1389410000000.0
AEPIJA6J3BPVCDEHAUDTNP5GRLBA,B00DPM7TIG,5,1462580000000.0
AEPIJA6J3BPVCDEHAUDTNP5GRLBA,B06Y1264PX,5,1519670000000.0
AEJMSA3A6EE3EFXKWDEDMYQBDJIA,B00DPM7TIG,3,1407070000000.0
AHL4GUEROJVDTTIWTMO626BCXLPA,486789640,5,1464640000000.0
AE3VVZALN4FGWUVK4BGET2A3KARQ,545261244,5,1548340000000.0
AEPDNJHVIJDS3MCX3GO64A62M4IQ,800788036,5,1561170000000.0
AFHNC5NMVTCBFNSMUGZBI6UWWYDA,312510780,5,1488590000000.0
AEWC7EQFWPOFOWAMLBTYP62LCCTQ,920668372,5,1423350000000.0
AHWEM7E2PYGW6QCATOWYGZZJ7QPA,1780674880,5,1433990000000.0
AFSKGSY7362SQ3LZI2DLJCVDKGAA,545261244,5,1571940000000.0
AGBQEUCNL3ALBPZFBGDL6ECIYA6Q,803736800,5,1553450000000.0
AECGIZD4A3GV6FTPJPE2542DUMGQ,545261244,5,1567270000000.0
AENNNXO5WSBLRFVXXHVFTDJJ7S6Q,B00L9B7IKE,5,1425150000000.0
AGH6NFGOGS2T5SOGOYMPQWRCE43Q,B00DPM7TIG,5,1424280000000.0
AHQ3MASXQ7CK2VSSOK3QQTVQF6BQ,B00JO8PEN2,5,1454690000000.0
AFRGCJ7FA6GV445XVL2K2SIP6YYQ,B01M7XPGYE,2,1520460000000.0
AHMPTV33O7ML677Q4RXRTTYX3XJA,B01B1OGQH4,5,1473220000000.0
AHRK6TRFL62WFBKCZFXXSNFRTTDA,B01KXQ8SS6,5,1596360000000.0
AFNYRQUQ6O4DJKKWM4YT2OKRFNYQ,1524763136,2,1570510000000.0
AEGEWE3NGCBXMXYBVEVXOJSW5KVQ,B00C2WDD5I,2,1390950000000.0
AEGEWE3NGCBXMXYBVEVXOJSW5KVQ,B00L9B7IKE,5,1479190000000.0
AFRJ6J2GHYY54O3BLSE5VDARQY6A,1607747308,3,1438180000000.0
AFXAFEIXK6AM4N65IXR5YR3GK5DQ,920668372,5,1446220000000.0
AHRMT3JLKTZEHG6TEPTHKI74WQWQ,B00JO8PEN2,4,1453590000000.0
AHRMT3JLKTZEHG6TEPTHKI74WQWQ,B016ZNRC0Q,3,1469490000000.0
AGJXWIJAM43BQCT2CKK52RUOLRDQ,B00CNQ7HAU,3,1387250000000.0
AGJXWIJAM43BQCT2CKK52RUOLRDQ,B016ZNRC0Q,3,1474380000000.0
AEIC24AVB4S5LFL4RBCWCA3GB6FQ,1780671067,5,1386800000000.0
AGZLF5B2ON7UVEQOJHQ2WQUJOL6A,B00DPM7TIG,5,1431530000000.0
AFXQ5TYSLPEZO5QGPMQ7QAZEJBZQ,1780674880,5,1515790000000.0
AFETZNIN7Y6YG6U2WYZB2AQZKGIQ,545261244,5,1554430000000.0
AGAIEF345NNSHPQZTH4NY7CI2CNQ,399226907,5,1441810000000.0
AHHQSSCEFBDD5V2IMTVEPR34BVMQ,1780674880,5,1429730000000.0
AEOOCL6QBC4RT472TP3SZ5WT7VMA,B00JO8PEN2,5,1433040000000.0
AFQQTLROAGBR5HKAALAP3CD7A3CQ,803736800,5,1483040000000.0
AGJPD7LI7NJKX73CUMLWOAI7DHNA,545261244,1,1547580000000.0
AFV5DDZ66STDRLBMCA4F2GJI55KA,735219095,5,1560540000000.0
AH7BKHD5BU66XRROKRLYGQPSVE2Q,545261244,5,1563470000000.0
AEUJOCPXPKDTH7EJ2KSATPDIWQLA,B01KXQ8SS6,5,1509570000000.0
AEUJOCPXPKDTH7EJ2KSATPDIWQLA,B00JO8PEN2,5,1526960000000.0
AEN2QTSSSVANTSZG7HUXCVVFAX2A,486789640,5,1454370000000.0
AFMVP5GEUM6PVRERKIFH3DS3MLRA,B00L9B7IKE,5,1430070000000.0
AHPDKLAMFV2ETNPXK4E3Z35NNVGQ,B00JO8PEN2,5,1456150000000.0
AGO6KZQRERUWM4ITV4VRS37ZA3PA,486789640,5,1441920000000.0
AGO6KZQRERUWM4ITV4VRS37ZA3PA,1780674880,5,1441920000000.0
AEQCPFDBVT53DXAPL7JZGDCXH5VA,B00L9B7IKE,4,1438880000000.0
AGLH26RFJAVPM7LC3PMZPUBCPV4Q,1780674880,5,1455640000000.0
AGLH26RFJAVPM7LC3PMZPUBCPV4Q,1780671067,5,1455640000000.0
AFQEDT2AQIGRCFC2FNGUI7TS6FFQ,B00JO8PEN2,5,1429980000000.0
AEXS77CCSSCDXWBNLJLFVGGLNKNQ,486789640,5,1480720000000.0
AGE4HYMW67SVQTGE2QXXS6BN7PUQ,B016ZNRC0Q,4,1487620000000.0
AHPW3RJAYWDFNUJU7SWHAE42P2YQ,B07415PPP1,5,1553870000000.0
AGS7TWFQ5URBU6UTBAFZXDDRHEQA,B00L9B7IKE,5,1424480000000.0
AEY3HKEIYO6BW7FHULBJ5MTN63TA,B00C2WDD5I,5,1460880000000.0
AHV25Q4V7SPLSHZWSBP742BQ325Q,B00YTXTIDO,5,1447580000000.0
AHV25Q4V7SPLSHZWSBP742BQ325Q,B01KXQ8SS6,3,1488700000000.0
AHP2NT7U2DQJDIXRSBLQAWX7PJYA,B00YTXTIDO,5,1452820000000.0
AGQRPGNUMFHP57DLBEUKH56ESQHA,B00C2WDD5I,5,1402110000000.0
AHFWRQFJQFRPQXUADEVI6GVHMLDQ,B01L1CEZ6K,3,1501740000000.0
AHFWRQFJQFRPQXUADEVI6GVHMLDQ,B00DPM7TIG,1,1528610000000.0
AGDVUE4WE3MS42TV7TBDGVBJM4WQ,545261244,1,1547170000000.0
AG27KGQ65VDCBYFDOPWFC5TXDJQQ,B00C2WDD5I,5,1392250000000.0
AGH2CBTEENEECUKU34BNALAERFHQ,B016ZNRC0Q,5,1491790000000.0
AECXJ5YFLUEKREHIOCFUWSYO6PQQ,B00YTXTIDO,5,1477510000000.0
AELELEQJ3Y3MAGVPTZJSUNZDX3OA,B00C2WDD5I,3,1402100000000.0
AELELEQJ3Y3MAGVPTZJSUNZDX3OA,B00L9B7IKE,1,1423240000000.0
AHKYSV4IQXGTWSD72BR3ULYIP7TQ,B00C2WDD5I,5,1443080000000.0
AFXKX7HDAHNAYDOAMAYR5GJZ7Y4A,B00L9B7IKE,4,1436900000000.0
AGORHJQQHAPQDARM4ZIXROV7QOIQ,B00YTXTIDO,5,1466120000000.0
AE2MJSFGL2JHE3MPDNWZBLJZURGA,B00C2WDD5I,3,1409510000000.0
AGZP76FT673PJZIJD4MCD3NR7LTQ,545392551,5,1443560000000.0
AG7L5FKQVXUMI7L4P4SYOL4MBUZA,B00CNQ7HAU,4,1397830000000.0
AG7L5FKQVXUMI7L4P4SYOL4MBUZA,B00C2WDD5I,3,1508560000000.0
AG7L5FKQVXUMI7L4P4SYOL4MBUZA,B01KXQ8SS6,4,1610560000000.0
AERFAR565FYYS2KSDP33OYACZS3A,B00C2WDD5I,3,1371060000000.0
AG6QKPANBNAUHP6OFKONJQBLLVMA,B016ZNRC0Q,5,1525220000000.0
AEM24K4MLS6X2HUGQ7RAUXQCPJCQ,B00CNQ7HAU,5,1389470000000.0
AHMOPGMT3NEYYAJZJY3G3Q7LFF5A,B00C2WDD5I,3,1619030000000.0
AEDVWMHST6RSXG3MZ33SX3H4NPWQ,B07415PPP1,4,1538930000000.0
AFF3IBWHTFBSI4PGXZKPCN7FKIPA,B00C2WDD5I,5,1670820000000.0
AGKMXBWONLZXCGJ4DOC4CVAI3YMQ,B00YTXTIDO,5,1447960000000.0
AGKMXBWONLZXCGJ4DOC4CVAI3YMQ,735219095,5,1563550000000.0
AE7OIEJX5HPFE4YHWHM7GMHQRWJA,B06Y1264PX,4,1505140000000.0
AE7OIEJX5HPFE4YHWHM7GMHQRWJA,B07415PPP1,5,1538170000000.0
AE7OIEJX5HPFE4YHWHM7GMHQRWJA,B01M7XPGYE,3,1608740000000.0
AGYEWIOO2IB6M6F6GWZHCOSKA6PQ,B00C2WDD5I,4,1370270000000.0
AFCW6KHLTABNMOYLRAVXTYVLIK3Q,B01B1OGQH4,5,1473550000000.0
AGA4IY34LSTM24D6SNSJRUBESWRQ,B00C2WDD5I,2,1425690000000.0
AGU57BTUIQ5BIMXZRJTJB47YSZFQ,B00L9B7IKE,3,1449650000000.0
AEELQVAMN6GPKDPMIZ2EKAKUY3EQ,B00CNQ7HAU,5,1391270000000.0
AEELQVAMN6GPKDPMIZ2EKAKUY3EQ,B00DPM7TIG,2,1428330000000.0
AEIIF6SKJBUDE4W42DY37ZMRROKQ,B016ZNRC0Q,5,1470000000000.0
AGQIZLFVOLM66VL5VH367D42C5HA,B01KXQ8SS6,5,1515320000000.0
AGQIZLFVOLM66VL5VH367D42C5HA,B06Y1264PX,4,1544250000000.0
AE2TP3UJACISDZCFM5BQLYVF2WHQ,B00C2WDD5I,3,1412270000000.0
AFNBIPWGGFVYUKUCGFI2F24V4KPA,B07415PPP1,5,1575420000000.0
AE4XCID3XWCTTEAUWC4ER2WU5K7A,B00C2WDD5I,4,1370720000000.0
AHTZJ76GLBNG3R7XTSY7WKBIMF4A,B00C2WDD5I,5,1419990000000.0
AGSDWIYGKWLKQK5QKK26NBSBJB6Q,B016ZNRC0Q,5,1507170000000.0
AHOQAKMFRCAF4ZCD6T4JHBLNZ6LA,B06Y1264PX,5,1516260000000.0
AEXDJIGMSLVEW7FQAF4KTXXW5VLQ,B00CNQ7HAU,5,1477820000000.0
AEXDJIGMSLVEW7FQAF4KTXXW5VLQ,B00DPM7TIG,5,1486710000000.0
AHESOB65XWCASTNBGQ3GHXLWMH2A,B01L1CEZ6K,5,1600540000000.0
AE7CEKBEJNQTLZB7IPXFLMRJI2SA,B01KXQ8SS6,5,1499620000000.0
AGXTDOCNILPN4F7DBR7SSC4W2J7A,B01L1CEZ6K,4,1522960000000.0
AGM3X56CJGAJDIT7DQTJMSBVG2UQ,B016ZNRC0Q,5,1538930000000.0
AEONQFP45IHTNDRJSPF27N3NARTQ,B00C2WDD5I,4,1411350000000.0
AHSVYA3JCTLHVSDWS7H7R3SVPJHA,B00L9B7IKE,5,1475740000000.0
AE6HXNJQNVV4I6BUA2KSNT3PMH7A,B00C2WDD5I,5,1440340000000.0
AGT4OOSS54G2C3WNIFTP4PLUKQQQ,B01L1CEZ6K,5,1505960000000.0
AEQO7TID74YNVRGCV7TGMA423TRQ,B00C2WDD5I,5,1409100000000.0
AEQO7TID74YNVRGCV7TGMA423TRQ,B06Y1264PX,4,1517630000000.0
AHKLTJ7AVZIRVO4C44KZAIHSD4XQ,B016ZNRC0Q,4,1565660000000.0
AEHHNYAPR57FCXCJ7TUBEAWLRZ2Q,B00C2WDD5I,2,1390420000000.0
AGSAKHPP52PDLE2WKMCB5TO3KB5A,B00C2WDD5I,5,1387770000000.0
AGZBIXRUIYXGTAGECM7EGVTYPO5A,B00L9B7IKE,4,1423030000000.0
AGZBIXRUIYXGTAGECM7EGVTYPO5A,B016ZNRC0Q,5,1464990000000.0
AHCSVKOKSD74AOLXOOGQQXPVB27A,B00L9B7IKE,4,1483820000000.0
AEYXWUYEIQIYPZ4L2VMMVIEDFZ5A,B00C2WDD5I,5,1407050000000.0
AFKTQO4AYPA5OHCDYYO7BUWPRC4A,B00YTXTIDO,5,1485610000000.0
AFHC5AB3P4WIA4PJDEJE3MJJQWMQ,B016ZNRC0Q,5,1479260000000.0
AFHC5AB3P4WIA4PJDEJE3MJJQWMQ,B01KXQ8SS6,4,1496120000000.0
AFHC5AB3P4WIA4PJDEJE3MJJQWMQ,B06Y1264PX,4,1550350000000.0
AGGXEE24OMNONV7YW4MH77DZCTYA,B00C2WDD5I,4,1456630000000.0
AGD5CPGWP3NJONT6ZKDSENH25U7A,B01KXQ8SS6,5,1530810000000.0
AGD5CPGWP3NJONT6ZKDSENH25U7A,B00YTXTIDO,5,1564980000000.0
AHXRIFP26GSPD4XK27I6FANB3ZAA,B00C2WDD5I,3,1481970000000.0
AH7GZDAJ7JJSL4LEFUCOODYPRQXQ,B00JO8PEN2,5,1457900000000.0
AH2JM7KUMUQHWVKHB5LPIU5A5FOQ,B016ZNRC0Q,4,1467640000000.0
AH2JM7KUMUQHWVKHB5LPIU5A5FOQ,B06Y1264PX,4,1542750000000.0
AHBNM5M7P3JBQVV7I75WTUUGAUUA,B00C2WDD5I,5,1626040000000.0
AEND5ORYFV5JZJW44OFK4DO4ELMQ,B00CNQ7HAU,4,1390990000000.0
AEND5ORYFV5JZJW44OFK4DO4ELMQ,B01L1CEZ6K,5,1559980000000.0
AGEDKA4E4NZ4EDMJUTXWF6C55G5Q,B00C2WDD5I,5,1532570000000.0
AGEDKA4E4NZ4EDMJUTXWF6C55G5Q,B07415PPP1,5,1576060000000.0
AE5FPNEVNV24XJZKB6R45GYLFDGA,B00YTXTIDO,5,1447170000000.0
AESQPTRI3GBAVG3QYAUQGDXRQK6A,B00C2WDD5I,5,1576880000000.0
AGXL7CSRXDVA5KQNXU5HSMNSQNIA,B01M7XPGYE,5,1545500000000.0
AGRG6KNLDIN2AAVKOUNZJNUD5PRA,B06Y1264PX,4,1512880000000.0
AGRG6KNLDIN2AAVKOUNZJNUD5PRA,B07415PPP1,4,1541960000000.0
AGKZP4CLWUNWKNNDGRGNB6WGVI5A,B01KXQ8SS6,5,1490770000000.0
AGKZP4CLWUNWKNNDGRGNB6WGVI5A,B00YTXTIDO,5,1509060000000.0
AHUEFHPUEFP33IZMS7KYTIBGZ2NA,B06Y1264PX,5,1614980000000.0
AHNFPDCDCWOSQYECQWHXM3WEHZDA,B016ZNRC0Q,5,1530040000000.0
AHNFPDCDCWOSQYECQWHXM3WEHZDA,B06Y1264PX,5,1544160000000.0
AECH5QWPTTIRDEFDCWB67TREHIIQ,B00YTXTIDO,4,1468810000000.0
AECH5QWPTTIRDEFDCWB67TREHIIQ,B01B1OGQH4,4,1509020000000.0
AE22PJ54OVIRX3I6KSLMPRHPHA4A,B00CNQ7HAU,5,1417410000000.0
AE22PJ54OVIRX3I6KSLMPRHPHA4A,B00C2WDD5I,5,1444340000000.0
AE22PJ54OVIRX3I6KSLMPRHPHA4A,B00YTXTIDO,5,1450660000000.0
AE6AUJZRSEQBA53ZXIK4UYMHTXJQ,B00C2WDD5I,4,1368730000000.0
AE6MCZKLFZNIP6QHAGEDC7NZWCDQ,B016ZNRC0Q,5,1507470000000.0
AEGFTJBUEOMBUSZSKYM7XIPYQOIA,B00C2WDD5I,5,1455570000000.0
AF7OKLTIUTWJZYJO4W4AOPCE74JA,486789640,5,1437850000000.0
AEBTEZQHTFF5QVERT2V3VTIRFE3A,B00C2WDD5I,5,1373050000000.0
AEBTEZQHTFF5QVERT2V3VTIRFE3A,B01L1CEZ6K,5,1526940000000.0
AGPRRUDALMB7I3DUHDRKL6IHH7AQ,B00C2WDD5I,5,1375740000000.0
AGPRRUDALMB7I3DUHDRKL6IHH7AQ,B00CNQ7HAU,5,1384380000000.0
AHYQVR5MPHUPBFNZKOILELEV7QOA,B01B1OGQH4,5,1475720000000.0
AFVYRFAYPLY4ZUBPUSDHJ24Q4SVA,B01KXQ8SS6,5,1495820000000.0
AHCV3BA7Z4TKSVOT55SN7JR72EQQ,B00C2WDD5I,4,1410550000000.0
AHCV3BA7Z4TKSVOT55SN7JR72EQQ,B00YTXTIDO,5,1451450000000.0
AHCV3BA7Z4TKSVOT55SN7JR72EQQ,B01KXQ8SS6,5,1491150000000.0
AHIRFTH6AKSJKTMFWQZJ7PGTWW4A,B00C2WDD5I,5,1401910000000.0
AFYLHGWBAVNLR5DSIAMK3WZUO4SA,B00CNQ7HAU,5,1387920000000.0
AEVXR52D5RTVVRQOCVUVZ5IWM45Q,B00L9B7IKE,4,1472670000000.0
AHJJGW5Y2NHIZ6QYULHS2LLWYQOQ,B00CNQ7HAU,3,1389940000000.0
AHJJGW5Y2NHIZ6QYULHS2LLWYQOQ,B00L9B7IKE,3,1476710000000.0
AHQIRZDN7IKOITX4AO33ERW2SGIA,B00YTXTIDO,5,1451540000000.0
AHQIRZDN7IKOITX4AO33ERW2SGIA,B01KXQ8SS6,5,1497650000000.0
AFERVRD4S2K36FEKCU52QPHSOHOA,399226907,5,1508280000000.0
AHBMAP6U5UICV34364GJVXFSNZAA,B00DPM7TIG,5,1424070000000.0
AF4XUR62QHJVLW6YARWPIOW4D4OQ,B00C2WDD5I,4,1456630000000.0
AEYQK6QGEPCUFUBDWVHNALOOLV6A,B00YTXTIDO,5,1452610000000.0
AFZ5WXAPPWSATHAY7ICNBUNRRAFQ,B00C2WDD5I,4,1427490000000.0
AFZ5WXAPPWSATHAY7ICNBUNRRAFQ,B01KXQ8SS6,4,1493340000000.0
AH7HD425XZNUBOCGF7MNBOGADJ4Q,B00L9B7IKE,4,1424460000000.0
AHUON4VCHEREMAXRYEJ3TZZHRGKA,B00C2WDD5I,5,1433620000000.0
AE7CYCGGBL3AH5Q5RV7LPVVZCUZQ,B00C2WDD5I,5,1413880000000.0
AELVQWPIJC24RTULR23YVAKGTRMA,803736800,5,1552850000000.0
AHXABHFXKFQNTAMOAVUJBE5Z4L4Q,B00C2WDD5I,4,1390720000000.0
AGEGSKVAAG7OCK2Q4WW7ORLQ2GUA,B00CNQ7HAU,5,1459980000000.0
AGEGSKVAAG7OCK2Q4WW7ORLQ2GUA,B01KXQ8SS6,5,1523160000000.0
AH2QFKQ74Y2NJLWRKCBIPSOTC5NQ,B06Y1264PX,4,1507880000000.0
AE77XZ3PG7XMKTKPHHEZFEEET7QQ,B016ZNRC0Q,5,1477620000000.0
AE77XZ3PG7XMKTKPHHEZFEEET7QQ,B01KXQ8SS6,5,1509060000000.0
AHKRTUD5F32TYIRAOIWHCWZEV7OA,B00YTXTIDO,5,1477090000000.0
AGSQXMRGVOP5INZNO3RMX75Y4GIQ,B016ZNRC0Q,5,1464210000000.0
AGSQXMRGVOP5INZNO3RMX75Y4GIQ,B01B1OGQH4,5,1475860000000.0
AHGXIPL2H3RAZJSK4EI7OHSHNMFA,735219095,5,1549930000000.0
AH3SHYSO4KNDVPQHV5UAOO3LVPCQ,B07415PPP1,5,1571770000000.0
AETOMR6FXTG64TQYLIH74OPWNE6Q,B00C2WDD5I,5,1374170000000.0
AFVDD33WG2YMIFQJ2ZXFGVOAIU5Q,B00CNQ7HAU,5,1393190000000.0
AHCXLQ25ZF33NNUEZMR5VVWJ2KFQ,B00C2WDD5I,5,1550650000000.0
AG462SNBBTFVNFW4VMAZ6TGBOVFQ,B00C2WDD5I,5,1382210000000.0
AFVC5GRYUWEIZ5DH43LS7QBAMAUA,B01B1OGQH4,5,1498080000000.0
AFVC5GRYUWEIZ5DH43LS7QBAMAUA,B00C2WDD5I,5,1577840000000.0
AELDH2FF42T3KVNKGFFR3VRWUMCA,B07415PPP1,5,1553180000000.0
AHVQOO2UW2MPJGH23BNXEN2KXGFQ,B06Y1264PX,4,1554640000000.0
AHQVX2UZQWOYBKDKHUPGWBQXLLLA,B00C2WDD5I,3,1569170000000.0
AEKOSROZW5VXASHMSNHUEUWKIFNA,B01M7XPGYE,5,1522450000000.0
AFFZF5EDWKJQVHHUQ2TDTLTUIMGQ,B00C2WDD5I,5,1496950000000.0
AGH5EAJ5ALHB53RI66EW52TEVQJQ,B00C2WDD5I,5,1653420000000.0
AG7JXM6IMIMRPWOVEZVHMSQPMAKA,B07415PPP1,4,1586840000000.0
AHLWLMCUP5IZT3WRV6PWTG2G557A,B00YTXTIDO,5,1446680000000.0
AEQIHMUX7IFRZJ2JY427WQJD2IEQ,545261244,5,1545630000000.0
AGDWP2IUWWUQBCDWRLBMXD57JHAQ,B00C2WDD5I,5,1449280000000.0
AFNTPJJQA6DVDZW7WQ6PBW7H3DDQ,B016ZNRC0Q,2,1476170000000.0
AGDTF3C6PDYGJKW3UABKQU5KOSCQ,B06Y1264PX,5,1510470000000.0
AFIXA43FVKT5FTPRJJH3ARQ3ZLWQ,B00C2WDD5I,2,1453350000000.0
AFKXMMZWFMSEDCRL323FMTQRY2SQ,B01L1CEZ6K,5,1504730000000.0
AEYVSNRQD5QKG63PK7GSQDD7X62A,B00L9B7IKE,5,1422830000000.0
AEYVSNRQD5QKG63PK7GSQDD7X62A,B01M7XPGYE,5,1547770000000.0
AEQ7MFYTRRI4EQ7N7OEMFLCFZHAA,B00C2WDD5I,3,1544210000000.0
AFBLKCVZEIMX2BJDZTCK7WZYDRKQ,B00YTXTIDO,5,1454380000000.0
AFBLKCVZEIMX2BJDZTCK7WZYDRKQ,B01B1OGQH4,5,1473740000000.0
AEFJZNWFNXAQQCBTMTDVHF7KB74A,B00JO8PEN2,5,1488740000000.0
AEFJZNWFNXAQQCBTMTDVHF7KB74A,B00CNQ7HAU,5,1500670000000.0
AEFJZNWFNXAQQCBTMTDVHF7KB74A,B016ZNRC0Q,5,1518470000000.0
AGOFUTNAMS5C3QKJVZ2HYJYZJVGA,B00L9B7IKE,3,1438190000000.0
AGOFUTNAMS5C3QKJVZ2HYJYZJVGA,B00DPM7TIG,5,1471220000000.0
AGOFUTNAMS5C3QKJVZ2HYJYZJVGA,B01B1OGQH4,5,1488070000000.0
AFXUNS2DSCISPXJSNBCJOWZGE4VQ,B00C2WDD5I,5,1390250000000.0
AFXUNS2DSCISPXJSNBCJOWZGE4VQ,B01M7XPGYE,5,1519260000000.0
AGMCQXZYNDWXITND7B2MZT6XFPLA,B00C2WDD5I,4,1375910000000.0
AGEIDK5M3BWAUNM73X6GQWB2H3VA,B00C2WDD5I,5,1493820000000.0
AFZFVGAR7E2LAR3JHIDIA6RUL7YA,B00L9B7IKE,4,1485020000000.0
AHEZICGRLUJGZ5GOHDORF4ESSXEQ,B00C2WDD5I,5,1428150000000.0
AHEZICGRLUJGZ5GOHDORF4ESSXEQ,B00YTXTIDO,5,1449120000000.0
AHEZICGRLUJGZ5GOHDORF4ESSXEQ,B01KXQ8SS6,4,1493430000000.0
AGJWPJUCC4ZF2S6CWDIUSCBSASIQ,B00C2WDD5I,3,1455660000000.0
AG5ZUXVVHI3GUE7CE274WOTLKJIA,B00C2WDD5I,5,1389760000000.0
AFZPZ6D54R3MXJUI2W6E275K3YQA,B00C2WDD5I,4,1389280000000.0
AFZPZ6D54R3MXJUI2W6E275K3YQA,B01KXQ8SS6,4,1492790000000.0
AFQYYGKX5HEJEXSJLECXCCVYLMTQ,B01M7XPGYE,5,1525440000000.0
AH5TMPI6CMO54IPBMPVC4Y3L3KLQ,B01L1CEZ6K,5,1512420000000.0
AHUYCZKUOYW2MLFUBRDFFEDWMSLA,B00C2WDD5I,5,1644000000000.0
AEXBQGRD6S4SKJ5CBGTFJYYSFSHA,B01KXQ8SS6,4,1492950000000.0
AEDJEK3NSZGGPXHQAORFB7JROTXQ,B00DPM7TIG,4,1447680000000.0
AGW454TAGM5BC4DFME2N2N7R6PQQ,B01KXQ8SS6,5,1640980000000.0
AGZVHVN5XOGUUF4PBBSPHW3257SQ,B00C2WDD5I,5,1399830000000.0
AE3FRGDZKIZTIFFYRJ4DETO3LIQA,B07415PPP1,5,1537810000000.0
AE3FRGDZKIZTIFFYRJ4DETO3LIQA,B01L1CEZ6K,5,1540770000000.0
AGZLRUD6OMMHV7XUFKIOSWJNWSWQ,B00C2WDD5I,3,1482990000000.0
AGZLRUD6OMMHV7XUFKIOSWJNWSWQ,B00JO8PEN2,5,1546540000000.0
AESBR57VC22Q3RYQDDCXQMNBVPNQ,B00C2WDD5I,5,1580970000000.0
AE3DFVMFTPEZHK3Y27HXH44ZWNGA,B00JO8PEN2,5,1508520000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B00C2WDD5I,5,1378690000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B00YTXTIDO,4,1467150000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B016ZNRC0Q,5,1470630000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B01B1OGQH4,4,1486940000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B01M7XPGYE,4,1498840000000.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B07415PPP1,5,1553790000000.0
AE6Y55NGFHQZ6DRG346L464G5OTA,B00C2WDD5I,5,1372570000000.0
AE6Y55NGFHQZ6DRG346L464G5OTA,B01KXQ8SS6,2,1489880000000.0
AEDRFZ63BEJ2567FZJMUMZNOWW7Q,B00C2WDD5I,5,1439160000000.0
AEDRFZ63BEJ2567FZJMUMZNOWW7Q,B00L9B7IKE,4,1454300000000.0
AFGIEIYU4KCV2A2EY2W6VI7DJEZQ,312510780,5,1386580000000.0
AFK2MRPEQEXRRFL2KSPXSYRDAKQA,B01B1OGQH4,4,1484760000000.0
